date,category_code,total_views,total_carts,total_purchases,revenue,conversion_rate
2019-10-24,computers.peripherals.keyboard,1906,31,33,1882.33,0.017313746065057714
2019-10-24,computers.peripherals.monitor,3723,95,41,9398.33,0.0110126242277733
2019-10-24,computers.peripherals.mouse,2117,33,33,1121.4,0.015588096362777516
2019-10-24,computers.peripherals.printer,4161,143,76,17859.98,0.0182648401826484
2019-10-24,construction.components.faucet,656,2,20,1448.8600000000001,0.03048780487804878
2019-10-24,construction.tools.drill,8469,140,94,7153.179999999999,0.011099303341598771
2019-10-24,construction.tools.generator,3489,110,40,5479.4299999999985,0.011464603038119804
2019-10-24,construction.tools.light,543,1,3,32.83,0.0055248618784530384
2019-10-24,construction.tools.painting,441,2,5,438.35,0.011337868480725623
2019-10-24,construction.tools.pump,913,15,10,916.5400000000001,0.01095290251916758
2019-10-24,construction.tools.saw,4734,110,69,9286.26,0.014575411913814956
2019-10-24,construction.tools.soldering,5,0,0,0.0,0.0
2019-10-24,construction.tools.welding,3392,89,45,9107.1,0.013266509433962265
2019-10-24,country_yard.cultivator,178,0,0,0.0,0.0
2019-10-24,country_yard.furniture.hammok,30,0,0,0.0,0.0
2019-10-24,country_yard.lawn_mower,142,2,1,124.27,0.007042253521126761
2019-10-24,electronics.audio.acoustic,3023,38,31,9198.42,0.010254713860403573
2019-10-24,electronics.audio.headphone,32855,1781,1004,111699.45000000001,0.030558514685740376
2019-10-24,electronics.audio.microphone,887,7,19,1872.46,0.02142051860202931
2019-10-24,electronics.audio.music_tools.piano,1270,32,15,1787.66,0.011811023622047244
2019-10-24,electronics.audio.subwoofer,7511,9,80,6965.18,0.010651045133803754
2019-10-24,electronics.camera.photo,381,3,1,561.51,0.0026246719160104987
2019-10-24,electronics.camera.video,1195,20,10,4441.26,0.008368200836820083
2019-10-24,electronics.clocks,36966,742,567,152129.17,0.015338419087810421
2019-10-24,electronics.smartphone,337246,19577,11006,5116102.53,0.03263493117783458
2019-10-24,electronics.tablet,9668,539,211,56784.100000000006,0.02182457592056268
2019-10-24,electronics.telephone,7992,214,127,4728.92,0.01589089089089089
2019-10-24,electronics.video.projector,317,0,2,335.54,0.006309148264984227
2019-10-24,electronics.video.tv,37963,1534,788,324351.29,0.020757052919948372
2019-10-24,furniture.bathroom.bath,308,0,2,167.13,0.006493506493506494
2019-10-24,furniture.bathroom.toilet,567,0,4,431.70000000000005,0.007054673721340388
2019-10-24,furniture.bedroom.bed,9731,53,60,10337.9,0.006165861679169664
2019-10-24,furniture.bedroom.blanket,438,0,8,266.03,0.0182648401826484
2019-10-24,furniture.bedroom.pillow,572,0,6,69.75,0.01048951048951049
2019-10-24,furniture.kitchen.chair,3146,38,29,1991.96,0.009218054672600126
2019-10-24,furniture.kitchen.table,2981,10,16,1604.37,0.005367326400536733
2019-10-24,furniture.living_room.cabinet,7643,0,47,10276.509999999998,0.006149417767892189
2019-10-24,furniture.living_room.chair,1762,16,26,2223.7799999999997,0.014755959137343927
2019-10-24,furniture.living_room.sofa,5121,0,33,16448.63,0.006444053895723492
2019-10-24,furniture.universal.light,256,0,0,0.0,0.0
2019-10-24,kids.carriage,6872,31,80,16142.010000000002,0.011641443538998836
2019-10-24,kids.dolls,1856,8,7,161.54,0.003771551724137931
2019-10-24,kids.fmcg.diapers,662,10,24,331.02000000000004,0.03625377643504532
2019-10-24,kids.skates,2413,34,19,8495.84,0.007874015748031496
2019-10-24,kids.swing,1121,4,15,2364.9900000000002,0.013380909901873328
2019-10-24,kids.toys,4359,20,37,912.2,0.008488185363615508
2019-10-24,medicine.tools.tonometer,726,29,13,564.26,0.01790633608815427
2019-10-24,sport.bicycle,4175,73,36,7858.7300000000005,0.008622754491017964
2019-10-24,sport.ski,145,0,4,782.81,0.027586206896551724
2019-10-24,sport.snowboard,120,0,0,0.0,0.0
2019-10-24,sport.tennis,132,0,2,40.05,0.015151515151515152
2019-10-24,sport.trainer,1728,61,31,6329.6,0.017939814814814815
2019-10-24,stationery.cartrige,243,0,1,9.91,0.00411522633744856
2019-10-25,accessories.bag,5771,24,48,1809.9,0.008317449315543233
2019-10-25,accessories.umbrella,137,0,3,76.44,0.021897810218978103
2019-10-25,accessories.wallet,1169,0,5,359.85999999999996,0.00427715996578272
2019-10-25,apparel.belt,95,0,0,0.0,0.0
2019-10-25,apparel.costume,4661,0,18,1712.9,0.003861832224844454
2019-10-25,apparel.dress,1122,0,0,0.0,0.0
2019-10-25,apparel.jacket,2,0,0,0.0,0.0
2019-10-25,apparel.jeans,1478,0,3,136.44,0.0020297699594046007
2019-10-25,apparel.jumper,93,0,0,0.0,0.0
2019-10-25,apparel.scarf,78,0,0,0.0,0.0
2019-10-25,apparel.shirt,304,0,0,0.0,0.0
2019-10-25,apparel.shoes,21468,0,123,9878.470000000001,0.0057294577976523195
2019-10-25,apparel.shoes.ballet_shoes,94,0,0,0.0,0.0
2019-10-25,apparel.shoes.espadrilles,33,0,0,0.0,0.0
2019-10-25,apparel.shoes.keds,10777,0,79,5367.75,0.0073304259070242185
2019-10-25,apparel.shoes.moccasins,301,0,3,211.07000000000002,0.009966777408637873
2019-10-25,apparel.shoes.sandals,338,0,0,0.0,0.0
2019-10-25,apparel.shoes.slipons,237,0,0,0.0,0.0
2019-10-25,apparel.shoes.step_ins,20,0,0,0.0,0.0
2019-10-25,apparel.shorts,8,0,0,0.0,0.0
2019-10-25,apparel.sock,77,0,1,33.46,0.012987012987012988
2019-10-25,apparel.trousers,335,0,0,0.0,0.0
2019-10-25,apparel.tshirt,539,4,2,37.269999999999996,0.0037105751391465678
2019-10-25,apparel.underwear,1160,0,3,86.85,0.002586206896551724
2019-10-25,appliances.environment.air_conditioner,1133,11,19,7166.57,0.01676963812886143
2019-10-25,appliances.environment.air_heater,4325,114,62,3362.74,0.014335260115606936
2019-10-25,appliances.environment.fan,111,2,0,0.0,0.0
2019-10-25,appliances.environment.vacuum,25862,766,407,58668.39000000001,0.015737375299667466
2019-10-25,appliances.environment.water_heater,4450,258,115,12469.779999999999,0.025842696629213482
2019-10-25,appliances.iron,4754,245,127,8238.77,0.026714345814051327
2019-10-25,appliances.ironing_board,922,24,26,845.76,0.028199566160520606
2019-10-25,appliances.kitchen.blender,6706,160,104,6636.7,0.01550849985087981
2019-10-25,appliances.kitchen.coffee_grinder,362,10,4,132.95,0.011049723756906077
2019-10-25,appliances.kitchen.coffee_machine,2672,40,12,1509.27,0.004491017964071856
2019-10-25,appliances.kitchen.dishwasher,2883,71,24,10138.4,0.008324661810613945
2019-10-25,appliances.kitchen.grill,2493,54,26,6498.749999999999,0.010429201764941836
2019-10-25,appliances.kitchen.hob,3983,88,43,8885.95,0.010795882500627667
2019-10-25,appliances.kitchen.hood,3065,77,32,3640.2300000000005,0.010440456769983687
2019-10-25,appliances.kitchen.juicer,1462,29,12,1382.94,0.008207934336525308
2019-10-25,appliances.kitchen.kettle,5500,151,88,2753.8599999999997,0.016
2019-10-25,appliances.kitchen.meat_grinder,5302,93,59,5617.900000000001,0.011127876273104489
2019-10-25,appliances.kitchen.microwave,5440,247,135,10462.97,0.024816176470588234
2019-10-25,appliances.kitchen.mixer,3130,78,52,2427.3999999999996,0.016613418530351438
2019-10-25,appliances.kitchen.oven,6622,95,59,8140.52,0.008909694956206584
2019-10-25,appliances.kitchen.refrigerators,28730,765,346,112491.32999999999,0.012043160459450052
2019-10-25,appliances.kitchen.steam_cooker,458,9,7,418.26,0.015283842794759825
2019-10-25,appliances.kitchen.toster,785,17,10,341.58000000000004,0.012738853503184714
2019-10-25,appliances.kitchen.washer,29147,1175,539,158384.15999999997,0.018492469207808695
2019-10-25,appliances.personal.hair_cutter,2138,64,27,1126.04,0.012628624883068288
2019-10-25,appliances.personal.massager,669,6,5,231.43,0.007473841554559043
2019-10-25,appliances.personal.scales,2063,69,39,727.19,0.018904507998061076
2019-10-25,appliances.sewing_machine,4684,128,62,13217.96,0.013236549957301452
2019-10-25,auto.accessories.alarm,5261,102,47,6528.470000000001,0.008933662801748716
2019-10-25,auto.accessories.compressor,1614,9,18,3832.86,0.011152416356877323
2019-10-25,auto.accessories.parktronic,248,0,0,0.0,0.0
2019-10-25,auto.accessories.player,11407,29,98,9924.160000000002,0.008591215920049093
2019-10-25,auto.accessories.radar,1353,22,12,909.79,0.008869179600886918
2019-10-25,auto.accessories.videoregister,6167,54,49,6297.84,0.007945516458569807
2019-10-25,auto.accessories.winch,107,0,1,645.83,0.009345794392523364
2019-10-25,computers.components.cooler,1273,1,19,1100.7400000000002,0.014925373134328358
2019-10-25,computers.components.cpu,1354,0,9,2090.95,0.0066469719350073855
2019-10-25,computers.components.hdd,2086,51,35,3178.06,0.016778523489932886
2019-10-25,computers.components.memory,1262,0,27,2181.61,0.021394611727416798
2019-10-25,computers.components.motherboard,1338,2,13,1696.29,0.009715994020926755
2019-10-25,computers.components.power_supply,539,1,3,162.25,0.0055658627087198514
2019-10-25,computers.components.videocards,2525,15,25,7322.85,0.009900990099009901
2019-10-25,computers.desktop,16392,177,110,34530.11,0.006710590531966813
2019-10-25,computers.ebooks,1024,28,17,2608.29,0.0166015625
2019-10-25,computers.notebook,35045,639,458,255503.44000000003,0.013068911399629048
2019-10-25,computers.peripherals.camera,137,3,0,0.0,0.0
2019-10-25,computers.peripherals.keyboard,1481,16,30,1104.21,0.02025658338960162
2019-10-25,computers.peripherals.monitor,3936,50,43,9710.849999999999,0.01092479674796748
2019-10-25,computers.peripherals.mouse,2404,42,48,1628.85,0.019966722129783693
2019-10-25,computers.peripherals.printer,4557,159,74,15254.619999999999,0.016238753565942506
2019-10-25,construction.components.faucet,698,7,11,931.7299999999999,0.015759312320916905
2019-10-25,construction.tools.drill,9448,144,105,10508.5,0.01111346316680779
2019-10-25,construction.tools.generator,3655,75,28,5323.84,0.007660738714090287
2019-10-25,construction.tools.light,682,5,4,192.63,0.005865102639296188
2019-10-25,construction.tools.painting,380,0,5,1289.2200000000003,0.013157894736842105
2019-10-25,construction.tools.pump,1088,30,8,680.11,0.007352941176470588
2019-10-25,construction.tools.saw,5111,99,52,7887.1799999999985,0.010174134220309137
2019-10-25,construction.tools.soldering,2,0,0,0.0,0.0
2019-10-25,construction.tools.welding,4348,109,37,5061.65,0.008509659613615455
2019-10-25,country_yard.cultivator,186,1,0,0.0,0.0
2019-10-25,country_yard.furniture.hammok,29,0,0,0.0,0.0
2019-10-25,country_yard.lawn_mower,140,0,0,0.0,0.0
2019-10-25,electronics.audio.acoustic,3222,32,26,7612.48,0.008069522036002483
2019-10-25,electronics.audio.headphone,33289,1863,997,111117.62,0.029949833278260087
2019-10-25,electronics.audio.microphone,985,18,14,833.1300000000001,0.014213197969543147
2019-10-25,electronics.audio.music_tools.piano,1531,37,19,3113.5899999999997,0.012410189418680601
2019-10-25,electronics.audio.subwoofer,7839,4,93,10057.45,0.011863758132414848
2019-10-25,electronics.camera.photo,359,3,1,154.42,0.002785515320334262
2019-10-25,electronics.camera.video,1251,14,6,1923.65,0.004796163069544364
2019-10-25,electronics.clocks,36970,851,589,173360.05,0.015931836624289965
2019-10-25,electronics.smartphone,353797,20145,10734,4822969.23,0.03033943193413172
2019-10-25,electronics.tablet,10647,432,241,66063.83,0.022635484173945713
2019-10-25,electronics.telephone,8045,192,105,3852.32,0.01305158483530143
2019-10-25,electronics.video.projector,463,6,4,2498.65,0.008639308855291577
2019-10-25,electronics.video.tv,40952,1613,728,284332.26999999996,0.017776909552647
2019-10-25,furniture.bathroom.bath,422,0,0,0.0,0.0
2019-10-25,furniture.bathroom.toilet,590,0,5,371.12,0.00847457627118644
2019-10-25,furniture.bedroom.bed,22200,75,128,21019.43,0.005765765765765766
2019-10-25,furniture.bedroom.blanket,674,0,5,128.62,0.00741839762611276
2019-10-25,furniture.bedroom.pillow,911,0,11,492.86,0.012074643249176729
2019-10-25,furniture.kitchen.chair,4828,41,57,3389.77,0.011806130903065452
2019-10-25,furniture.kitchen.table,7308,4,55,6912.3,0.00752599890530925
2019-10-25,furniture.living_room.cabinet,18270,0,153,35926.19,0.008374384236453201
2019-10-25,furniture.living_room.chair,2643,15,28,3408.44,0.010594021944759743
2019-10-25,furniture.living_room.sofa,16739,0,73,43764.44,0.004361072943425534
2019-10-25,furniture.universal.light,269,0,0,0.0,0.0
2019-10-25,kids.carriage,7473,25,78,12905.939999999999,0.010437575270975512
2019-10-25,kids.dolls,2105,23,14,686.24,0.00665083135391924
2019-10-25,kids.fmcg.diapers,829,8,28,403.01,0.033775633293124246
2019-10-25,kids.skates,2590,33,28,10859.64,0.010810810810810811
2019-10-25,kids.swing,1145,5,14,2661.77,0.01222707423580786
2019-10-25,kids.toys,4462,22,26,744.59,0.00582698341550874
2019-10-25,medicine.tools.tonometer,707,57,18,741.1099999999999,0.02545968882602546
2019-10-25,sport.bicycle,4414,59,22,4744.820000000001,0.004984141368373357
2019-10-25,sport.ski,79,0,0,0.0,0.0
2019-10-25,sport.snowboard,122,0,0,0.0,0.0
2019-10-25,sport.tennis,70,0,0,0.0,0.0
2019-10-25,sport.trainer,1930,46,30,10205.35,0.015544041450777202
2019-10-25,stationery.cartrige,294,8,3,28.75,0.01020408163265306
2019-10-26,accessories.bag,6155,38,43,2581.7900000000004,0.006986190089358245
2019-10-26,accessories.umbrella,94,0,0,0.0,0.0
2019-10-26,accessories.wallet,1556,0,9,543.13,0.005784061696658098
2019-10-26,apparel.belt,48,0,2,81.34,0.041666666666666664
2019-10-26,apparel.costume,4012,0,17,1727.18,0.00423728813559322
2019-10-26,apparel.dress,1148,0,1,46.33,0.0008710801393728223
2019-10-26,apparel.jeans,1342,0,3,125.88,0.0022354694485842027
2019-10-26,apparel.jumper,101,0,0,0.0,0.0
2019-10-26,apparel.scarf,71,0,1,25.48,0.014084507042253521
2019-10-26,apparel.shirt,236,0,1,29.6,0.00423728813559322
2019-10-26,apparel.shoes,21306,0,131,12158.97,0.006148502769173003
2019-10-26,apparel.shoes.ballet_shoes,98,0,0,0.0,0.0
2019-10-26,apparel.shoes.espadrilles,33,0,0,0.0,0.0
2019-10-26,apparel.shoes.keds,10024,0,71,3933.5099999999998,0.0070830007980845966
2019-10-26,apparel.shoes.moccasins,275,0,2,193.06,0.007272727272727273
2019-10-26,apparel.shoes.sandals,198,0,0,0.0,0.0
2019-10-26,apparel.shoes.slipons,135,0,0,0.0,0.0
2019-10-26,apparel.shoes.step_ins,42,0,0,0.0,0.0
2019-10-26,apparel.shorts,23,0,0,0.0,0.0
2019-10-26,apparel.sock,111,1,0,0.0,0.0
2019-10-26,apparel.trousers,281,0,0,0.0,0.0
2019-10-26,apparel.tshirt,474,5,2,62.24,0.004219409282700422
2019-10-26,apparel.underwear,952,0,2,25.7,0.0021008403361344537
2019-10-26,appliances.environment.air_conditioner,988,8,8,3052.7400000000002,0.008097165991902834
2019-10-26,appliances.environment.air_heater,3518,109,70,3463.9199999999996,0.019897669130187607
2019-10-26,appliances.environment.fan,98,1,1,9.4,0.01020408163265306
2019-10-26,appliances.environment.vacuum,25540,898,432,61496.64,0.01691464369616288
2019-10-26,appliances.environment.water_heater,4615,226,102,10188.95,0.02210184182015168
2019-10-26,appliances.iron,4651,201,113,6148.33,0.024295850354762418
2019-10-26,appliances.ironing_board,1167,31,29,1007.5899999999999,0.024850042844901457
2019-10-26,appliances.kitchen.blender,6032,169,93,5168.799999999999,0.015417771883289124
2019-10-26,appliances.kitchen.coffee_grinder,530,4,4,138.88,0.007547169811320755
2019-10-26,appliances.kitchen.coffee_machine,2676,32,20,4221.14,0.007473841554559043
2019-10-26,appliances.kitchen.dishwasher,3431,67,24,9346.84,0.006995045176333431
2019-10-26,appliances.kitchen.grill,2402,59,28,6021.4,0.011656952539550375
2019-10-26,appliances.kitchen.hob,4198,91,40,9439.23,0.009528346831824679
2019-10-26,appliances.kitchen.hood,3868,58,33,2964.7000000000007,0.008531540847983453
2019-10-26,appliances.kitchen.juicer,1519,37,24,2900.67,0.015799868334430547
2019-10-26,appliances.kitchen.kettle,5592,199,109,3716.1599999999994,0.019492131616595135
2019-10-26,appliances.kitchen.meat_grinder,4630,113,75,5800.48,0.016198704103671708
2019-10-26,appliances.kitchen.microwave,5875,267,152,13908.409999999998,0.025872340425531916
2019-10-26,appliances.kitchen.mixer,2450,60,43,3615.0699999999997,0.017551020408163264
2019-10-26,appliances.kitchen.oven,7009,92,69,9807.040000000003,0.009844485661292623
2019-10-26,appliances.kitchen.refrigerators,29509,702,387,146587.97,0.013114642990274154
2019-10-26,appliances.kitchen.steam_cooker,510,4,2,193.0,0.00392156862745098
2019-10-26,appliances.kitchen.toster,663,15,12,392.63,0.01809954751131222
2019-10-26,appliances.kitchen.washer,27932,1237,607,183152.97,0.02173134755835601
2019-10-26,appliances.personal.hair_cutter,1991,52,26,1024.4899999999998,0.013058764439979909
2019-10-26,appliances.personal.massager,604,12,4,305.96000000000004,0.006622516556291391
2019-10-26,appliances.personal.scales,2221,71,43,929.4100000000001,0.01936064835659613
2019-10-26,appliances.sewing_machine,4865,138,85,18826.950000000004,0.017471736896197326
2019-10-26,auto.accessories.alarm,4119,80,47,7897.98,0.011410536537994658
2019-10-26,auto.accessories.compressor,1400,17,15,2133.2799999999997,0.010714285714285714
2019-10-26,auto.accessories.parktronic,274,0,0,0.0,0.0
2019-10-26,auto.accessories.player,9594,41,106,12962.299999999997,0.011048572024181781
2019-10-26,auto.accessories.radar,1172,24,17,1205.58,0.014505119453924915
2019-10-26,auto.accessories.videoregister,5373,63,38,5003.93,0.007072399032198027
2019-10-26,auto.accessories.winch,157,0,1,384.57,0.006369426751592357
2019-10-26,computers.components.cooler,1358,4,12,401.87,0.008836524300441826
2019-10-26,computers.components.cpu,1457,1,3,708.73,0.002059025394646534
2019-10-26,computers.components.hdd,2001,33,32,1919.0900000000001,0.015992003998001
2019-10-26,computers.components.memory,1326,0,7,380.82000000000005,0.005279034690799397
2019-10-26,computers.components.motherboard,1170,4,2,161.72,0.0017094017094017094
2019-10-26,computers.components.power_supply,780,0,7,542.1800000000001,0.008974358974358974
2019-10-26,computers.components.videocards,2467,8,26,8720.289999999999,0.01053911633563032
2019-10-26,computers.desktop,15539,207,132,51128.15,0.008494755132247893
2019-10-26,computers.ebooks,960,24,13,2375.93,0.013541666666666667
2019-10-26,computers.notebook,35187,588,468,284345.76,0.013300366612669453
2019-10-26,computers.peripherals.camera,202,3,1,23.85,0.0049504950495049506
2019-10-26,computers.peripherals.keyboard,1831,31,26,1620.91,0.014199890770071
2019-10-26,computers.peripherals.monitor,3246,24,26,5753.35,0.008009858287122612
2019-10-26,computers.peripherals.mouse,1999,34,33,1060.01,0.016508254127063533
2019-10-26,computers.peripherals.printer,4560,166,59,12738.119999999999,0.01293859649122807
2019-10-26,construction.components.faucet,632,3,15,431.7,0.023734177215189875
2019-10-26,construction.tools.drill,8156,149,81,8941.19,0.009931338891613536
2019-10-26,construction.tools.generator,3472,61,36,7066.27,0.010368663594470046
2019-10-26,construction.tools.light,604,0,4,250.3,0.006622516556291391
2019-10-26,construction.tools.painting,317,0,0,0.0,0.0
2019-10-26,construction.tools.pump,854,23,16,1687.79,0.01873536299765808
2019-10-26,construction.tools.saw,4526,135,66,8277.420000000002,0.014582412726469289
2019-10-26,construction.tools.soldering,7,0,0,0.0,0.0
2019-10-26,construction.tools.welding,3610,83,46,7566.8,0.012742382271468145
2019-10-26,country_yard.cultivator,186,1,1,308.89,0.005376344086021506
2019-10-26,country_yard.furniture.hammok,39,0,0,0.0,0.0
2019-10-26,country_yard.lawn_mower,106,2,1,90.09,0.009433962264150943
2019-10-26,electronics.audio.acoustic,3422,20,21,4993.99,0.0061367621274108705
2019-10-26,electronics.audio.headphone,30681,1532,916,102217.74999999999,0.029855610964440532
2019-10-26,electronics.audio.microphone,801,12,12,800.8800000000001,0.0149812734082397
2019-10-26,electronics.audio.music_tools.piano,1231,16,14,3035.2599999999998,0.011372867587327376
2019-10-26,electronics.audio.subwoofer,6529,7,53,4266.87,0.008117629039669168
2019-10-26,electronics.camera.photo,339,6,4,1494.4099999999999,0.011799410029498525
2019-10-26,electronics.camera.video,1135,11,11,4979.200000000001,0.009691629955947136
2019-10-26,electronics.clocks,38951,747,548,145029.6,0.01406895843495674
2019-10-26,electronics.smartphone,348038,19229,10583,4633990.58,0.03040759917020555
2019-10-26,electronics.tablet,10063,483,183,46916.17999999999,0.01818543177978734
2019-10-26,electronics.telephone,7804,205,123,4419.82,0.015761148129164532
2019-10-26,electronics.video.projector,417,1,4,1051.96,0.009592326139088728
2019-10-26,electronics.video.tv,38524,1386,682,273676.13,0.017703249922126466
2019-10-26,furniture.bathroom.bath,319,0,2,188.09,0.006269592476489028
2019-10-26,furniture.bathroom.toilet,658,0,6,386.24,0.00911854103343465
2019-10-26,furniture.bedroom.bed,16900,53,96,16072.489999999998,0.005680473372781065
2019-10-26,furniture.bedroom.blanket,716,0,2,10.24,0.002793296089385475
2019-10-26,furniture.bedroom.pillow,662,0,7,264.74,0.010574018126888218
2019-10-26,furniture.kitchen.chair,4238,43,36,2543.3500000000004,0.008494572911750826
2019-10-26,furniture.kitchen.table,4967,1,50,8570.6,0.010066438494060801
2019-10-26,furniture.living_room.cabinet,14694,0,87,20569.91,0.005920783993466721
2019-10-26,furniture.living_room.chair,2236,15,15,1381.3500000000001,0.006708407871198569
2019-10-26,furniture.living_room.sofa,11214,0,60,29466.28,0.005350454788657036
2019-10-26,furniture.universal.light,278,0,0,0.0,0.0
2019-10-26,kids.carriage,6587,36,67,11383.579999999998,0.010171550022772128
2019-10-26,kids.dolls,1611,8,8,304.53,0.004965859714463066
2019-10-26,kids.fmcg.diapers,710,8,27,411.69,0.038028169014084505
2019-10-26,kids.skates,2324,17,17,4449.14,0.007314974182444062
2019-10-26,kids.swing,1079,1,10,1351.3700000000001,0.009267840593141797
2019-10-26,kids.toys,5382,32,35,1050.1599999999999,0.006503158677071721
2019-10-26,medicine.tools.tonometer,547,25,13,539.8,0.02376599634369287
2019-10-26,sport.bicycle,3290,23,19,3570.6099999999997,0.005775075987841946
2019-10-26,sport.ski,95,0,2,753.69,0.021052631578947368
2019-10-26,sport.snowboard,121,0,0,0.0,0.0
2019-10-26,sport.tennis,111,2,2,87.12,0.018018018018018018
2019-10-26,sport.trainer,1413,15,16,3256.9299999999994,0.01132342533616419
2019-10-26,stationery.cartrige,226,8,10,205.20000000000002,0.04424778761061947
2019-10-27,accessories.bag,5815,35,47,2045.74,0.008082545141874462
2019-10-27,accessories.umbrella,70,0,2,50.96,0.02857142857142857
2019-10-27,accessories.wallet,1275,0,3,115.83000000000001,0.002352941176470588
2019-10-27,apparel.belt,47,0,0,0.0,0.0
2019-10-27,apparel.costume,4246,0,12,1042.46,0.002826189354686764
2019-10-27,apparel.dress,1122,0,0,0.0,0.0
2019-10-27,apparel.jeans,1445,0,2,73.88,0.001384083044982699
2019-10-27,apparel.jumper,84,0,0,0.0,0.0
2019-10-27,apparel.scarf,81,0,0,0.0,0.0
2019-10-27,apparel.shirt,351,0,0,0.0,0.0
2019-10-27,apparel.shoes,19255,0,112,9946.670000000002,0.0058166709945468706
2019-10-27,apparel.shoes.ballet_shoes,110,0,1,35.78,0.00909090909090909
2019-10-27,apparel.shoes.espadrilles,22,0,0,0.0,0.0
2019-10-27,apparel.shoes.keds,11118,0,64,3873.7399999999993,0.005756431012772081
2019-10-27,apparel.shoes.moccasins,308,0,6,571.46,0.01948051948051948
2019-10-27,apparel.shoes.sandals,286,0,0,0.0,0.0
2019-10-27,apparel.shoes.slipons,136,0,0,0.0,0.0
2019-10-27,apparel.shoes.step_ins,34,0,0,0.0,0.0
2019-10-27,apparel.shorts,14,0,0,0.0,0.0
2019-10-27,apparel.sock,81,0,0,0.0,0.0
2019-10-27,apparel.trousers,272,0,1,39.9,0.003676470588235294
2019-10-27,apparel.tshirt,603,8,1,17.22,0.001658374792703151
2019-10-27,apparel.underwear,1047,0,2,61.55,0.0019102196752626551
2019-10-27,appliances.environment.air_conditioner,1289,20,20,9479.41,0.015515903801396431
2019-10-27,appliances.environment.air_heater,3123,121,54,2834.4700000000007,0.01729106628242075
2019-10-27,appliances.environment.fan,105,2,0,0.0,0.0
2019-10-27,appliances.environment.vacuum,29479,883,483,71146.03,0.016384544930289357
2019-10-27,appliances.environment.water_heater,4245,225,126,13259.400000000001,0.029681978798586573
2019-10-27,appliances.iron,5035,205,121,11749.34,0.024031777557100297
2019-10-27,appliances.ironing_board,1184,20,27,1150.4699999999998,0.022804054054054054
2019-10-27,appliances.kitchen.blender,6118,154,114,6529.249999999999,0.018633540372670808
2019-10-27,appliances.kitchen.coffee_grinder,357,15,4,108.55,0.011204481792717087
2019-10-27,appliances.kitchen.coffee_machine,3297,42,22,11249.05,0.006672732787382469
2019-10-27,appliances.kitchen.dishwasher,3356,72,33,14036.220000000001,0.009833134684147794
2019-10-27,appliances.kitchen.grill,2731,73,34,6263.0,0.012449652142072502
2019-10-27,appliances.kitchen.hob,3791,69,41,8663.619999999999,0.010815088367185439
2019-10-27,appliances.kitchen.hood,4066,88,58,6085.59,0.01426463354648303
2019-10-27,appliances.kitchen.juicer,1728,29,15,1692.5100000000002,0.008680555555555556
2019-10-27,appliances.kitchen.kettle,5874,138,84,2709.0399999999995,0.014300306435137897
2019-10-27,appliances.kitchen.meat_grinder,4681,95,90,7862.210000000001,0.019226660969878233
2019-10-27,appliances.kitchen.microwave,5910,247,145,11697.240000000002,0.024534686971235193
2019-10-27,appliances.kitchen.mixer,2741,62,34,996.63,0.012404232032105071
2019-10-27,appliances.kitchen.oven,7339,111,99,16299.539999999997,0.013489576236544489
2019-10-27,appliances.kitchen.refrigerators,28739,689,350,126401.1,0.012178572671282925
2019-10-27,appliances.kitchen.steam_cooker,568,10,5,425.08,0.008802816901408451
2019-10-27,appliances.kitchen.toster,808,21,13,416.66999999999996,0.01608910891089109
2019-10-27,appliances.kitchen.washer,30299,1237,621,173966.3,0.020495725931548896
2019-10-27,appliances.personal.hair_cutter,2204,58,33,1118.8600000000001,0.014972776769509982
2019-10-27,appliances.personal.massager,789,10,9,280.52,0.011406844106463879
2019-10-27,appliances.personal.scales,2191,74,40,853.8100000000001,0.018256503879507075
2019-10-27,appliances.sewing_machine,4684,106,83,14841.83,0.017719897523484202
2019-10-27,auto.accessories.alarm,4160,81,32,4402.669999999999,0.007692307692307693
2019-10-27,auto.accessories.compressor,1474,10,17,2531.2099999999996,0.011533242876526458
2019-10-27,auto.accessories.parktronic,240,0,1,32.18,0.004166666666666667
2019-10-27,auto.accessories.player,9883,53,99,11412.289999999999,0.010017201254679753
2019-10-27,auto.accessories.radar,912,13,10,692.0299999999999,0.010964912280701754
2019-10-27,auto.accessories.videoregister,4773,58,42,4362.5,0.008799497171590195
2019-10-27,auto.accessories.winch,191,0,1,645.83,0.005235602094240838
2019-10-27,computers.components.cooler,1347,2,8,509.29,0.005939123979213066
2019-10-27,computers.components.cpu,1777,2,3,537.9499999999999,0.0016882386043894203
2019-10-27,computers.components.hdd,1971,40,23,1030.7,0.011669203450025367
2019-10-27,computers.components.memory,1392,1,21,1103.2299999999998,0.015086206896551725
2019-10-27,computers.components.motherboard,1650,4,4,296.47,0.0024242424242424242
2019-10-27,computers.components.power_supply,674,1,5,292.6,0.00741839762611276
2019-10-27,computers.components.videocards,2933,27,40,10412.78,0.013637913399249914
2019-10-27,computers.desktop,15923,149,113,31963.690000000002,0.007096652640834014
2019-10-27,computers.ebooks,828,14,2,357.28000000000003,0.0024154589371980675
2019-10-27,computers.notebook,36185,671,495,272656.3,0.013679701533784717
2019-10-27,computers.peripherals.camera,139,0,2,358.32,0.014388489208633094
2019-10-27,computers.peripherals.keyboard,2255,22,22,1116.01,0.00975609756097561
